Title,Date,Location,Text,URL
Untersuchungshaft wegen des Verdachts des erpresserischen Menschenraubs,15.04.2025,Charlottenburg-Wilmersdorf,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 0950
Ein 41 Jahre alter Mann wurde wegen des Verdachts des erpresserischen Menschenraubes in Tateinheit mit gefährlicher Körperverletzung und versuchter Erpressung am Freitag, den 11. April 2025, am Flughafen BER festgenommen. Am Samstag erließ ein Ermittlungsrichter auf Antrag der Staatsanwaltschaft gegen ihn einen Haftbefehl. Der 41-Jährige ist dringend verdächtig, als Teil einer Gruppierung am 8. Dezember 2024 einen damals 37-Jährigen auf einem Parkplatz in Gropiusstadt gewaltsam entführt zu haben. Während der Entführung sollen sie versucht haben, den Vater des Opfers zu einer Geldzahlung in sechsstelliger Höhe zu veranlassen. Die Identifizierung als Tatverdächtiger erfolgte durch die intensiven Ermittlungen im Nachgang zu bereits am 26. März 2025 erfolgten Durchsuchungsmaßnahmen. Die Ermittlungen zu den weiteren Tätern dauern an.
Erstmeldung Nr. 0782 vom 26. März 2025: Durchsuchungen wegen des Verdachts der Entführung im Dezember 2024
Heute früh vollstreckten Ermittlerinnen und Ermittler des Landeskriminalamts Berlin, der Bereitschaftspolizei, des Spezialeinsatzkommandos Berlin und zahlreiche Unterstützungskräfte der Polizei Brandenburg im Auftrag der Staatsanwaltschaft Berlin neun Durchsuchungsbeschlüsse in Berlin und Brandenburg. Im Fokus der Ermittlungen steht eine gewaltsame Entführung eines damals 37-Jährigen auf einem Parkplatz in Gropiusstadt am 8. Dezember 2024. Gegen mittlerweile fünf Beschuldigte im Alter zwischen 30 und 57 Jahren ermittelt deshalb die 8. Mordkommission des Landeskriminalamts wegen des Verdachts des erpresserischen Menschenraubes in Tateinheit mit gefährlicher Körperverletzung und in Tatmehrheit der versuchten räuberischen Erpressung. Die mutmaßlichen Täter sollen am Abend des 8. Dezember in der Lipschitzallee den 37-Jährigen entführt und in ein Brandenburger Waldgebiet verschleppt haben. Während der Entführung sollen sie versucht haben, den Vater des Opfers zu einer
    Geldzahlung in sechsstelliger Höhe zu veranlassen. Der Geschädigte wurde nach etwa vier Stunden mit schweren Verletzungen in Brandenburg freigelassen. Die Durchsuchungen erfolgten bei vier Beschuldigten an deren Wohnanschriften sowie an zwei Aufenthaltsanschriften in Gesundbrunnen, Kreuzberg und Wilmersdorf. In Brandenburg wurden zwei Durchsuchungsbeschlüsse für Wohnungen in Bad Freienwalde und ein weiterer in Wriezen bei einem weiteren Beschuldigten und bei zwei Zeugen vollstreckt. Es konnten Beweismittel, insbesondere Aufzeichnungen sichergestellt werden, die dabei helfen sollen, die Tatmotivation und Absprachen zwischen den Beschuldigten aufzuklären. Festnahmen erfolgten nicht, die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1544674.php
Motorrad in Brand,15.04.2025,Tempelhof-Schöneberg,"Nr. 0949
In der vergangenen Nacht kam es in Tempelhof zu einer Brandstiftung an einem Motorrad. Nach einer Zeugenaussage sollen gegen 2:40 Uhr zwei Unbekannte ein Motorrad mit einer Flüssigkeit überschüttet und in Brand gesetzt haben. Anschließend seien die mutmaßlichen Täter in unbekannte Richtung geflohen. Das Feuer griff auf drei weitere Fahrzeuge über. Das Motorrad der Marke BMW brannte vollständig aus, ein Audi, ein Mitsubishi und ein VW wurden beschädigt. Die Feuerwehr löschte das Feuer. Während der Löscharbeiten wurde die Alboinstraße von der Totilastraße bis zum Alboinplatz in der Zeit von 2:50 Uhr bis 4 Uhr für den Fahrzeugverkehr gesperrt. Die weiteren Ermittlungen führt das Brandkommissariat des Landeskriminalamts.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1552141.php
Maßnahmen wegen des Verdachts der Vorbereitung einer schweren staatsgefährdenden Straftat,15.04.2025,Neukölln,"Gemeinsame Meldung Polizei und Staatsanwaltschaft Berlin
Nr. 0948
Einsatzkräfte des Landeskriminalamts Berlin durchsuchten unter Hinzuziehung von Spezialeinsatzkräften heute Morgen im Auftrag der Generalstaatsanwaltschaft Berlin die Wohnung eines 29-Jährigen in einem Mehrfamilienhaus an der Sonnenallee in Neukölln wegen des Verdachts einer schweren staatsgefährdenden Straftat. Er wurde aufgrund eines bereits zuvor erwirkten Haftbefehls festgenommen und wird noch heute zur Haftbefehlsverkündung einem Ermittlungsrichter vorgeführt werden. Der Beschuldigte deutscher Staatsangehörigkeit ist verdächtig, zwischen November 2023 und Mai 2024 beschlossen zu haben, sich nach dem Angriff der Hamas auf den Staat Israel am 7. Oktober 2023 auf Seiten der militanten islamistischen Hizb Allah an dem Konflikt zu beteiligen. Ende 2023 soll er, selbst radikalislamistischem Gedankengut anhängend, daher in den Libanon ausgereist sein, um sich dort einer Ausbildung an Schuss- und Kriegswaffen durch die am Ort aktive und von ihm befürwortete Hizb Allah zu
    unterziehen. Ziel der Ausbildung war es, Gewalttaten wie Mord, Totschlag, erpresserischen Menschenraub und Geiselnahmen zur Vernichtung des Staates Israel ausführen zu können. Diese Ausbildung erfolgte dann tatsächlich im ersten Halbjahr 2024. Die Durchsuchung führte zum Auffinden von Mobiltelefonen, die nun im Laufe der weiterhin andauernden Ermittlungen ausgewertet werden.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1552115.php
Auseinandersetzung an Tram-Haltestelle,15.04.2025,Marzahn-Hellersdorf,"Nr. 0947
Gestern Nachmittag kam es in Hellersdorf zu einer körperlichen Auseinandersetzung. Nach ersten Ermittlungen kam es in einer Straßenbahn am U-Bahnhof Hellersdorf gegen 15 Uhr zunächst zu verbalen Streitigkeiten in einer Straßenbahn zwischen einem 28-Jährigen und zwei 36 und 44 Jahre alten Männern. Im weiteren Verlauf soll der 28-Jährige gegen den Hinterkopf des 44-Jährigen geschlagen haben woraufhin dieser zu Boden fiel und eine von ihm gehaltene Glasflasche zu Bruch ging. Der 28-Jährige soll zudem gegen das Bein des 36-Jährigen getreten haben. Nachdem die Beteiligten die Bahn verlassen hatten, kam es auf dem Bahnsteig zu einem Gerangel, wobei der 28-Jährige aus bislang unbekannten Gründen mehrere Schnittverletzungen am Oberschenkel erlitt. Er wurde zur stationären Behandlung in ein Krankenhaus gebracht. Es bestand keine Lebensgefahr. Eine durchgeführte Atemalkoholmessung ergab bei den 36 und 44 Jahren alten Männern Werte von rund 0,5 und 0,6 Promille. Die Messung
    bei dem 28-Jährigen ergab einen Wert von 0,0 Promille. Die beiden Männer konnten nach Abschluss der polizeilichen Maßnahmen ihren Weg fortsetzen. Die Ermittlungen zum genauen Tathergang führt ein Fachkommissariat der Polizeidirektion 3 (Ost).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1552089.php
Wechselseitige Körperverletzung nach Streit zwischen einer Frau und einem Kind,15.04.2025,Friedrichshain-Kreuzberg,"Nr. 0946
Gestern Abend wurde ein Kind in Friedrichshain bedroht. Nach ersten Ermittlungen kam es gegen 20 Uhr vor einem Mehrfamilienhaus in der Corinthstraße zu einer verbalen Auseinandersetzung zwischen einer 48-jährigen Frau und einem 13-jährigen Kind. In diesem Zusammenhang soll es zu einer wechselseitigen Beleidigung zwischen den beiden gekommen sein. Im weiteren Verlauf soll die Frau das Kind bedroht haben, woraufhin dieses seinen Vater anrief. Der 48-jährige Vater erschien am Ort und es kam zu Streitigkeiten zwischen ihm, der 48-jährigen Frau und ihrem 46-jährigen Mann, welche in einer körperlichen Auseinandersetzung endeten. Die 48-Jährige wurde dabei am Kopf und am Oberschenkel verletzt. Ihr Mann und der Vater des Kindes wurden am Kopf verletzt. Eine ärztliche Behandlung lehnten alle Beteiligten ab. Ein durchgeführter Atem-Alkoholtest bei der Frau ergab einen Wert von 1,05 Promille. Sie wurde anschließend zur Durchführung einer richterlich angeordneten Blutentnahme in
    ein Polizeigewahrsam gebracht. Nach Abschluss aller polizeilichen Maßnahmen kam sie wieder auf freien Fuß. Die Ermittlungen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1552088.php
Verkehrsunfall infolge eines medizinischen Notfalls,15.04.2025,Pankow,"Nr. 0945
Gestern Mittag wurden Einsatzkräfte zu einem Verkehrsunfall nach Buch alarmiert. Nach ersten Erkenntnissen und Aussage einer Zeugin soll ein Autofahrer auf der Wiltbergstraße gegen 12:30 Uhr in Richtung Alt-Buch gefahren sein und dort die Kontrolle über seinen Audi verloren haben. In der Folge fuhr der Pkw gegen eine Absperrbake und einen geparkten VW, der wiederum auf zwei weitere geparkte Autos aufgeschoben wurde. Anschließend geriet er von dem rechten in den linken Fahrstreifen, prallte dadurch gegen einen Baum und kam dort zum Stehen. Auslöser soll ein medizinischer Notfall bei dem 70-jährigen Fahrer gewesen sein. Alarmierte Rettungskräfte leiteten vor Ort Reanimationsmaßnahmen ein und brachten den 70-jährigen Fahrer zur stationären Behandlung in ein Krankenhaus. Weitere Personen wurden nicht verletzt. Die weiteren Ermittlungen hat ein Fachkommissariat der Polizeidirektion 1 (Nord) übernommen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1551846.php
Seniorenpaar bei Verkehrsunfall verletzt,15.04.2025,Charlottenburg-Wilmersdorf,"Nr. 0944
Eine Seniorin und ein Senior wurden gestern Nachmittag bei einem Verkehrsunfall in Grunewald verletzt. Der 84-jährige Autofahrer gab an, er habe gegen 15 Uhr aus der Auerbachstraße kommend nach rechts in die Fontanestraße abbiegen wollen. Dabei habe er jedoch das Brems- mit dem Gaspedal verwechselt. In der Folge kollidierte der Fahrer mit zwei geparkten Pkw. Einer davon überschlug sich und wurde durch die Wucht des Aufpralls gegen die Fassade eines Geschäfts geschleudert, die dadurch beschädigt wurde. Auch ein Stromverteilerkasten wurde beschädigt. Insgesamt entstand erheblicher Sachschaden. Der Autofahrer und seine ein Jahr jüngere Beifahrerin erlitten Kopf- und Handverletzungen; die Frau stand zudem deutlich unter dem Eindruck des Geschehens. Alarmierte Rettungskräfte brachten die beiden zur stationären Behandlung in ein Krankenhaus. Der 84-Jährige stimmte einer Sicherstellung seines Führerscheins zu und händigte diesen den Einsatzkräften freiwillig aus. Ein
    Fachkommissariat für Verkehrsdelikte der Polizeidirektion 2 (West) ermittelt.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1551834.php
Mit Pyrotechnik beschossen,14.04.2025,Friedrichshain-Kreuzberg,"Nr. 0943
Am gestrigen Abend griffen Personen aus einer Gruppe zwei Jugendliche sowie deren Verwandte in Kreuzberg an. Die ersten Ermittlungen ergaben, dass sich eine 15-Jährige mit ihrer 16-jährigen Schwester und ihrer 21-jährigen Tante gegen 18 Uhr in der Graefestraße zum Einkaufen aufhielt. Dort seien sie auf eine Gruppe von mehreren männlichen Personen getroffen, von denen 17 Personen im Alter von 14 bis 23 Jahren nachträglich festgestellt werden konnten. In der Gruppe befand sich auch der 15-jährige Exfreund der 15-Jährigen. Er habe mehrere Beleidigungen ausgesprochen, dann eine pyrotechnische Batterie gezündet, sie auf die drei jungen Frauen gerichtet und diese beschossen. Dabei sei die 16-Jährige an der Schulter verletzt worden und habe Brandlöcher an der Kleidung davongetragen. Die 21-Jährige erlitt ein Knalltrauma. Neben dem Angriff durch Pyrotechnik sollen zumindest ein 19-Jähriger und zwei 18-Jährige aus der Gruppe heraus auch mit Flaschen, Steinen und Stöcken
    geworfen haben. Die herbeigeeilte Mutter der beiden angegriffenen Mädchen versuchte, die Lage zu beruhigen, sei jedoch ebenfalls beleidigt und bedroht worden. Alarmierte Polizeikräfte stellten die Gruppe, überprüften die Personalien und beschlagnahmten ein Pfefferspray. Zudem wurde die Wohnung des genannten 15-Jährigen durchsucht, was zum Auffinden und Sicherstellen diverser pyrotechnischer Gegenstände und eines Mobiltelefons führte. Die weiteren Ermittlungen werden im Jugendkommissariat der Polizeidirektion 5 (City) geführt.",https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1551721.php
Festnahme nach Sachbeschädigung durch Feuer,13.04.2025,Pankow,"Nr. 0937
Gestern Abend nahmen Einsatzkräfte einen Mann fest, der auf einem Parkplatz in Prenzlauer Berg Müll angezündet haben soll. Nach ersten Erkenntnissen beobachtete ein Zeuge gegen 21:40 Uhr, wie der 33-Jährige Feuer auf einem Parkplatz an der Storkower Straße legte und alarmierte Polizei und Feuerwehr. Die Feuerwehr löschte den Brand. Polizeikräfte nahmen den alkoholisierten Tatverdächtigen in der Nähe des Parkplatzes fest und brachten ihn zur Blutentnahme in ein Polizeigewahrsam. Im Anschluss konnte er seinen Weg fortsetzen. Ein Brandkommissariat des Landeskriminalamts übernahm die weiteren Ermittlungen.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1551341.php
Mutmaßlicher Drogenhändler bei Verkehrskontrolle aufgefallen,13.04.2025,Treptow-Köpenick,"Nr. 0936
Wegen mehrerer Straftaten muss sich nun ein Mann verantworten, den Polizeikräfte gestern Abend in Oberschöneweide kontrollierten. Der 36-Jährige war gegen 21:40 Uhr mit einem Mitsubishi in der Wilhelminenhofstraße unterwegs, als die Besatzung eines Funkwagens des Abschnitts 36 entschied, ihn auf einem Parkplatz einer verkehrsrechtlichen Kontrolle zu unterziehen. Dabei fanden die Beamtin und der Beamte heraus, dass der Mann keinen gültigen Führerschein besitzt und außerdem eine Fahrerlaubnissperre besteht. Da der Autofahrer offensichtlich unter dem Einfluss berauschender Mittel stand, erfolgte ein Urin-Vortest auf freiwilliger Basis, der positiv auf Amphetamine anschlug. Bei einer ebenfalls freiwillig gestatteten Durchsuchung des Autos und einer sich daran anschließenden Durchsuchung seiner Wohnung auf Anordnung der Staatsanwaltschaft fanden die Polizeikräfte diverse Amphetamine in verschiedenen Behältnissen sowie weitere Betäubungsmittel. Der Mann kam zur Klärung
    seiner Identität und zum Zwecke einer Blutentnahme in ein Polizeigewahrsam. Anschließend wurde der 36-Jährige aus den polizeilichen Maßnahmen entlassen. Die Ermittlungen wegen Fahrens ohne Fahrerlaubnis, Verstoßes gegen das Betäubungsmittelgesetz und des unerlaubten Handels mit Amphetaminen dauern an.",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1551340.php
Senior bei Raub verletzt,13.04.2025,Mitte,"Nr. 0935
Bei einem Raub in Mitte wurde ein Senior gestern Nachmittag von einem Unbekannten verletzt. Dem bisherigen Ermittlungsstand zufolge kehrte der 76-Jährige gegen 14:30 Uhr nach einigen Erledigungen zu seiner in einem Mehrfamilienhaus in der Gormannstraße gelegenen Wohnung zurück. Beim Aufschließen seiner Wohnungstür soll dann plötzlich ein Mann an ihn herangetreten sein, ihn zu Boden gestoßen und ihm anschließend mit der Faust mehrfach ins Gesicht geschlagen haben. Dann habe der Angreifer Geld aus dem Portemonnaie des 76-Jährigen genommen und sei damit in unbekannte Richtung geflüchtet. Die Besatzung eines Rettungswagens brachte den Senior mit einer Platzwunde am Kopf zur ambulanten Behandlung in ein Krankenhaus. Die Ermittlungen führt ein Fachkommissariat für Raubdelikte der Polizeidirektion 5 (City).",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1551338.php
